"Date";"Time";"Raw_Time";"Latitude";"Longitude";"Altitude";"Sats";"Sat_Speed";"Precision"
121020;07:35:34; 6353400;48.232610;16.371118;162.00;8;6.1857;2.15
121020;07:35:37; 6353700;48.232605;16.371187;163.30;8;5.7968;1.21
121020;07:35:40; 6354000;48.232590;16.371259;162.60;8;5.2597;2.15
121020;07:35:43; 6354300;48.232560;16.371316;160.60;8;4.9634;1.21
121020;07:35:46; 6354600;48.232536;16.371361;158.80;8;3.8151;1.21
121020;07:35:49; 6354900;48.232504;16.371383;158.80;7;5.0560;1.31
121020;07:35:52; 6355200;48.232480;16.371380;161.10;6;4.0374;1.96
121020;07:35:55; 6355500;48.232476;16.371363;164.90;5;3.0002;1.96
121020;07:35:58; 6355800;48.232446;16.371386;167.40;7;3.8336;1.67
121020;07:36:01; 6360100;48.232392;16.371451;169.80;8;4.0559;1.27
121020;07:36:04; 6360400;48.232338;16.371499;173.60;8;3.7596;1.21
121020;07:36:07; 6360700;48.232314;16.371530;177.10;8;1.6483;1.27
121020;07:36:10; 6361000;48.232293;16.371611;178.00;8;5.9264;1.21
121020;07:36:13; 6361300;48.232285;16.371682;176.60;8;5.7227;1.27
121020;07:36:16; 6361600;48.232274;16.371737;175.50;8;5.2967;1.27
121020;07:36:19; 6361900;48.232272;16.371793;175.00;8;6.1857;1.27
121020;07:36:22; 6362200;48.232280;16.371839;173.30;7;4.6115;1.27
121020;07:36:25; 6362500;48.232261;16.371861;172.40;8;3.3892;1.27
121020;07:36:28; 6362800;48.232238;16.371873;172.20;8;3.2966;1.27
121020;07:36:31; 6363100;48.232196;16.371896;175.10;8;3.9448;1.21
121020;07:36:34; 6363400;48.232141;16.371889;179.40;8;5.7782;1.20
121020;07:36:37; 6363700;48.232097;16.371891;180.10;8;4.9078;1.20
121020;07:36:40; 6364000;48.232055;16.371895;180.90;8;3.5373;1.20
121020;07:36:43; 6364300;48.232020;16.371905;181.80;8;3.9448;1.20
121020;07:36:46; 6364600;48.231981;16.371911;184.20;8;4.7596;1.20
121020;07:36:49; 6364900;48.231958;16.371917;184.60;8;1.9816;1.20
121020;07:36:52; 6365200;48.231948;16.371916;185.00;8;0.5556;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
121020;07:36:53; 6365300;48.231945;16.371917;185.70;8;0.5000;1.20
